Address,Area,Bedrooms,Bathrooms,Floors,Frontage,Access Road,House direction,Balcony direction,Legal status,Furniture state,Price
"Ninh Kiều, Cần Thơ",90.0,3.0,2.0,,False,,N/A,N/A,N/A,N/A,5.5
"Sơn Trà, Đà Nẵng",125.0,6.0,6.0,4.0,True,,N/A,N/A,N/A,N/A,40.0
"Thủ Đức, Hồ Chí Minh",216.0,,4.0,2.0,True,,N/A,N/A,N/A,N/A,55.0
"Hai Bà Trưng, Hà Nội",119.0,,,4.0,False,,N/A,N/A,N/A,N/A,50.0
"Hoài Đức, Hà Nội",1.0,1.0,1.0,,False,,N/A,N/A,N/A,N/A,3.2
"Hai Bà Trưng, Hà Nội",98.0,,,4.0,True,,N/A,N/A,N/A,N/A,29.0
"Ba Đình, Hà Nội",96.0,,,5.0,False,,N/A,N/A,N/A,N/A,29.0
"Hoàn Kiếm, Hà Nội",40.0,,,,False,,N/A,N/A,N/A,N/A,50.0
"Cầu Giấy, Hà Nội",150.0,,,29.0,False,,N/A,N/A,N/A,N/A,45.0
"Ba Đình, Hà Nội",95.0,,,5.0,False,,N/A,N/A,N/A,N/A,30.0
"Long Biên, Hà Nội",1.0,1.0,1.0,,False,,N/A,N/A,N/A,N/A,4.0
"Tây Hồ, Hà Nội",107.0,,,4.0,True,,N/A,N/A,N/A,N/A,30.0
"Cầu Giấy, Hà Nội",119.0,,,5.0,False,,N/A,N/A,N/A,N/A,43.0
"Ba Đình, Hà Nội",118.0,,,4.0,False,,N/A,N/A,N/A,N/A,44.0
"Bình Thạnh, Hồ Chí Minh",20.0,1.0,1.0,,False,,N/A,N/A,N/A,N/A,4.1
"Hoàn Kiếm, Hà Nội",40.0,,,,False,,N/A,N/A,N/A,N/A,50.0
"Ba Đình, Hà Nội",106.0,,,4.0,False,,N/A,N/A,N/A,N/A,34.0
"Đống Đa, Hà Nội",115.0,,,5.0,False,,N/A,N/A,N/A,N/A,46.0
"Tân Phú, Hồ Chí Minh",100.0,2.0,1.0,,True,,N/A,N/A,N/A,N/A,15.0
"Cái Răng, Cần Thơ",172.0,1.0,1.0,,False,,N/A,N/A,N/A,N/A,16.0
"Ba Đình, Hà Nội",108.0,,,5.0,True,,N/A,N/A,N/A,N/A,33.0
"Tây Hồ, Hà Nội",103.0,,,5.0,False,,N/A,N/A,N/A,N/A,31.0
"Cầu Giấy, Hà Nội",103.0,,,5.0,False,,N/A,N/A,N/A,N/A,30.0
"Tây Hồ, Hà Nội",99.0,,,5.0,True,,N/A,N/A,N/A,N/A,28.0
"Đống Đa, Hà Nội",100.0,,,5.0,False,,N/A,N/A,N/A,N/A,34.0
"Cầu Giấy, Hà Nội",100.0,,,4.0,False,,N/A,N/A,N/A,N/A,34.0
"Long Biên, Hà Nội",200.0,,,,False,,N/A,N/A,N/A,N/A,22.0
"Thanh Xuân, Hà Nội",23.0,1.0,1.0,,False,,N/A,N/A,N/A,N/A,4.2
"Đống Đa, Hà Nội",100.0,,,4.0,False,,N/A,N/A,N/A,N/A,30.0
"Thanh Xuân, Hà Nội",108.0,,,4.0,True,,N/A,N/A,N/A,N/A,30.0
"Đà Lạt, Lâm Đồng",150.0,4.0,4.0,,True,,N/A,N/A,N/A,N/A,13.0
"Đống Đa, Hà Nội",116.0,,,5.0,False,,N/A,N/A,N/A,N/A,45.0
"Ba Đình, Hà Nội",117.0,,,5.0,False,,N/A,N/A,N/A,N/A,46.0
"Đống Đa, Hà Nội",105.0,,,5.0,False,,N/A,N/A,N/A,N/A,32.0
"Ba Đình, Hà Nội",97.0,,,4.0,False,,N/A,N/A,N/A,N/A,31.0
"Đống Đa, Hà Nội",108.0,,,5.0,False,,N/A,N/A,N/A,N/A,30.0
"Gò Vấp, Hồ Chí Minh",347.0,,,3.0,False,,N/A,N/A,N/A,N/A,120.0
"Tân Phú, Hồ Chí Minh",72.0,1.0,1.0,,True,,N/A,N/A,N/A,N/A,18.0
"Đống Đa, Hà Nội",107.0,,,4.0,False,,N/A,N/A,N/A,N/A,30.0
"Đống Đa, Hà Nội",117.0,,,5.0,False,,N/A,N/A,N/A,N/A,46.0
"Hoàn Kiếm, Hà Nội",40.0,4.0,4.0,5.0,True,,N/A,N/A,N/A,N/A,40.0
"Đống Đa, Hà Nội",25.0,1.0,1.0,2.0,False,,N/A,N/A,N/A,N/A,6.0
"Tây Hồ, Hà Nội",108.0,,,4.0,True,,N/A,N/A,N/A,N/A,32.0
"Nhà Bè, Hồ Chí Minh",40.0,1.0,1.0,,False,,N/A,N/A,N/A,N/A,4.0
"Hoàng Mai, Hà Nội",56.0,2.0,2.0,,False,,N/A,N/A,N/A,N/A,5.5
"Ba Đình, Hà Nội",102.0,,,4.0,False,,N/A,N/A,N/A,N/A,30.0
"Cầu Giấy, Hà Nội",30.0,3.0,4.0,5.0,False,,N/A,N/A,N/A,N/A,15.0
"Quận 12, Hồ Chí Minh",250.0,1.0,2.0,,False,,N/A,N/A,N/A,N/A,250.0
"Long Biên, Hà Nội",60.0,4.0,3.0,4.0,False,,N/A,N/A,N/A,N/A,15.0
"Cầu Giấy, Hà Nội",104.0,,,5.0,False,,N/A,N/A,N/A,N/A,34.0
"Hai Bà Trưng, Hà Nội",105.0,,,4.0,False,,N/A,N/A,N/A,N/A,32.0
"Long Biên, Hà Nội",400.0,,,,False,,N/A,N/A,N/A,N/A,60.0
"Đống Đa, Hà Nội",107.0,,,4.0,False,,N/A,N/A,N/A,N/A,32.0
"Gò Vấp, Hồ Chí Minh",315.0,,1.0,,False,,N/A,N/A,N/A,N/A,90.0
"Đống Đa, Hà Nội",109.0,,,5.0,False,,N/A,N/A,N/A,N/A,28.0
"Nam Từ Liêm, Hà Nội",25.0,1.0,1.0,,False,,N/A,N/A,N/A,N/A,4.8
"Đống Đa, Hà Nội",97.0,,,4.0,False,,N/A,N/A,N/A,N/A,30.0
"Nhà Bè, Hồ Chí Minh",250.0,,2.0,,False,,N/A,N/A,N/A,N/A,179.0
"Bình Thạnh, Hồ Chí Minh",35.0,,1.0,,False,,N/A,N/A,N/A,N/A,5.0
"Cái Răng, Cần Thơ",36.0,1.0,1.0,,False,,N/A,N/A,N/A,N/A,3.0
"Thanh Xuân, Hà Nội",110.0,,,4.0,True,,N/A,N/A,N/A,N/A,30.0
"Đà Lạt, Lâm Đồng",100.0,1.0,1.0,2.0,True,,N/A,N/A,N/A,N/A,20.0
"Nam Từ Liêm, Hà Nội",50.0,1.0,1.0,,False,,N/A,N/A,N/A,N/A,15.0
"Hai Bà Trưng, Hà Nội",96.0,,,5.0,False,,N/A,N/A,N/A,N/A,28.0
"Thanh Xuân, Hà Nội",100.0,,,5.0,False,,N/A,N/A,N/A,N/A,31.0
"Nam Từ Liêm, Hà Nội",30.0,1.0,1.0,,False,,N/A,N/A,N/A,N/A,4.5
"Thanh Trì, Hà Nội",200.0,,,,False,,N/A,N/A,N/A,N/A,21.0
"Ba Đình, Hà Nội",120.0,,,4.0,False,,N/A,N/A,N/A,N/A,48.0
"Đà Lạt, Lâm Đồng",100.0,4.0,5.0,2.0,False,,N/A,N/A,N/A,N/A,13.0
"Sơn Trà, Đà Nẵng",15.0,1.0,1.0,,False,,N/A,N/A,N/A,N/A,5.0
"Ninh Kiều, Cần Thơ",50.0,2.0,1.0,,False,,N/A,N/A,N/A,N/A,4.5
"Quận 11, Hồ Chí Minh",24.0,4.0,2.0,2.0,False,,N/A,N/A,N/A,N/A,10.0
"Gò Vấp, Hồ Chí Minh",600.0,,,5.0,False,,N/A,N/A,N/A,N/A,300.0
"Nam Từ Liêm, Hà Nội",20.0,1.0,1.0,,False,,N/A,N/A,N/A,N/A,4.2
"Thanh Khê, Đà Nẵng",110.0,3.0,1.0,,False,,N/A,N/A,N/A,N/A,7.0
"Ninh Kiều, Cần Thơ",15.0,1.0,1.0,,False,,N/A,N/A,N/A,N/A,2.9
"Cầu Giấy, Hà Nội",96.0,,,5.0,False,,N/A,N/A,N/A,N/A,32.0
"Đà Lạt, Lâm Đồng",100.0,1.0,1.0,2.0,False,,N/A,N/A,N/A,N/A,20.0
"Đà Lạt, Lâm Đồng",44.0,8.0,3.0,3.0,False,,N/A,N/A,N/A,N/A,18.0
"Hai Bà Trưng, Hà Nội",110.0,,,5.0,False,,N/A,N/A,N/A,N/A,30.0
"Ba Đình, Hà Nội",99.0,,,5.0,False,,N/A,N/A,N/A,N/A,29.0
"Tân Phú, Hồ Chí Minh",120.0,,1.0,,True,,N/A,N/A,N/A,N/A,28.0
"Đống Đa, Hà Nội",105.0,,,4.0,False,,N/A,N/A,N/A,N/A,35.0
"Tây Hồ, Hà Nội",102.0,,,5.0,True,,N/A,N/A,N/A,N/A,30.0
"Cầu Giấy, Hà Nội",104.0,,,5.0,False,,N/A,N/A,N/A,N/A,30.0
"Cầu Giấy, Hà Nội",22.0,1.0,1.0,,False,,N/A,N/A,N/A,N/A,5.0
"Hải Châu, Đà Nẵng",20.0,1.0,1.0,,False,,N/A,N/A,N/A,N/A,4.0
"Hai Bà Trưng, Hà Nội",110.0,,,5.0,False,,N/A,N/A,N/A,N/A,32.0
"Hà Đông, Hà Nội",36.0,1.0,1.0,,False,,N/A,N/A,N/A,N/A,6.0
"Ba Đình, Hà Nội",100.0,,,4.0,False,,N/A,N/A,N/A,N/A,31.0
"Đống Đa, Hà Nội",96.0,,,5.0,False,,N/A,N/A,N/A,N/A,28.0
"Hai Bà Trưng, Hà Nội",20.0,,,,False,,N/A,N/A,N/A,N/A,17.0
"Đống Đa, Hà Nội",117.0,,,5.0,False,,N/A,N/A,N/A,N/A,43.0
"Dương Kinh, Hải Phòng",500.0,,2.0,,False,,N/A,N/A,N/A,N/A,20.0
"Đống Đa, Hà Nội",121.0,,,5.0,False,,N/A,N/A,N/A,N/A,49.0
"Cầu Giấy, Hà Nội",100.0,,,5.0,False,,N/A,N/A,N/A,N/A,31.0
"Bình Thạnh, Hồ Chí Minh",40.0,6.0,3.0,3.0,False,,N/A,N/A,N/A,N/A,25.0
"Bến Cát, Bình Dương",7500.0,,15.0,1.0,False,,N/A,N/A,N/A,N/A,675.0
"Đống Đa, Hà Nội",107.0,,,5.0,False,,N/A,N/A,N/A,N/A,30.0
"Đà Lạt, Lâm Đồng",200.0,5.0,4.0,1.0,False,,N/A,N/A,N/A,N/A,18.0
"Gia Lâm, Hà Nội",78.0,1.0,1.0,,False,,N/A,N/A,N/A,N/A,59.0
"Thanh Xuân, Hà Nội",102.0,,,5.0,False,,N/A,N/A,N/A,N/A,30.0
"Cầu Giấy, Hà Nội",96.0,,,4.0,False,,N/A,N/A,N/A,N/A,30.0
"Thái Bình, Thái Bình",62.0,2.0,1.0,2.0,False,,N/A,N/A,N/A,N/A,4.0
"Tân Uyên, Bình Dương",2300.0,,,,False,,N/A,N/A,N/A,N/A,0.0
"Tây Hồ, Hà Nội",108.0,,,4.0,True,,N/A,N/A,N/A,N/A,28.0
"Đống Đa, Hà Nội",95.0,,,4.0,False,,N/A,N/A,N/A,N/A,31.0
"Hai Bà Trưng, Hà Nội",117.0,,,5.0,False,,N/A,N/A,N/A,N/A,45.0
"Đà Lạt, Lâm Đồng",100.0,5.0,6.0,,False,,N/A,N/A,N/A,N/A,15.0
"Hai Bà Trưng, Hà Nội",94.0,,,5.0,False,,N/A,N/A,N/A,N/A,31.0
"Bắc Từ Liêm, Hà Nội",32.0,2.0,2.0,,False,,N/A,N/A,N/A,N/A,4.0
"Ba Đình, Hà Nội",116.0,,,4.0,False,,N/A,N/A,N/A,N/A,45.0
"Tân Phú, Hồ Chí Minh",1.0,1.0,1.0,,False,,N/A,N/A,N/A,N/A,3.2
"Cầu Giấy, Hà Nội",100.0,,,5.0,False,,N/A,N/A,N/A,N/A,30.0
"Đống Đa, Hà Nội",25.0,1.0,1.0,,False,,N/A,N/A,N/A,N/A,3.5
"Thanh Xuân, Hà Nội",109.0,,,4.0,True,,N/A,N/A,N/A,N/A,33.0
"Ba Đình, Hà Nội",97.0,,,5.0,False,,N/A,N/A,N/A,N/A,32.0
"Tân Uyên, Bình Dương",2900.0,6.0,9.0,,False,,N/A,N/A,N/A,N/A,220.0
"Hoàng Mai, Hà Nội",35.0,1.0,1.0,,False,,N/A,N/A,N/A,N/A,5.5
"Đống Đa, Hà Nội",107.0,,,5.0,False,,N/A,N/A,N/A,N/A,32.0
"Tân Bình, Hồ Chí Minh",51.0,4.0,3.0,2.0,False,,N/A,N/A,N/A,N/A,15.0
"Quận 10, Hồ Chí Minh",35.0,5.0,,3.0,False,,N/A,N/A,N/A,N/A,17.0
"Thanh Xuân, Hà Nội",100.0,,,5.0,False,,N/A,N/A,N/A,N/A,30.0
"Đống Đa, Hà Nội",117.0,,,5.0,False,,N/A,N/A,N/A,N/A,45.0
"Đống Đa, Hà Nội",109.0,,,5.0,False,,N/A,N/A,N/A,N/A,30.0
"Đống Đa, Hà Nội",108.0,,,4.0,False,,N/A,N/A,N/A,N/A,33.0
"Đống Đa, Hà Nội",115.0,,,5.0,False,,N/A,N/A,N/A,N/A,47.0
"Huế, Thừa Thiên Huế",69.0,,,,True,,N/A,N/A,N/A,N/A,10.0
"Tân Bình, Hồ Chí Minh",20.0,,,,False,,N/A,N/A,N/A,N/A,2.4
"Tân Phú, Hồ Chí Minh",96.0,1.0,1.0,,True,,N/A,N/A,N/A,N/A,15.0
"Ba Đình, Hà Nội",101.0,,,5.0,False,,N/A,N/A,N/A,N/A,35.0
"Hai Bà Trưng, Hà Nội",95.0,,,4.0,True,,N/A,N/A,N/A,N/A,31.0
"Quận 3, Hồ Chí Minh",40.0,5.0,6.0,6.0,True,,N/A,N/A,N/A,N/A,40.0
"Cầu Giấy, Hà Nội",104.0,,,4.0,False,,N/A,N/A,N/A,N/A,32.0
"Nam Từ Liêm, Hà Nội",36.0,1.0,1.0,,False,,N/A,N/A,N/A,N/A,4.0
"Cầu Giấy, Hà Nội",121.0,,,4.0,False,,N/A,N/A,N/A,N/A,43.0
"Đống Đa, Hà Nội",101.0,,,4.0,False,,N/A,N/A,N/A,N/A,30.0
"Tân Uyên, Bình Dương",5000.0,4.0,10.0,,False,,N/A,N/A,N/A,N/A,430.0
"Hai Bà Trưng, Hà Nội",111.0,,,5.0,False,,N/A,N/A,N/A,N/A,33.0
"Ba Đình, Hà Nội",99.0,,,4.0,False,,N/A,N/A,N/A,N/A,31.0
"Tân Bình, Hồ Chí Minh",52.0,2.0,,1.0,False,,N/A,N/A,N/A,N/A,13.0
"Đà Lạt, Lâm Đồng",100.0,4.0,5.0,1.0,False,,N/A,N/A,N/A,N/A,12.0
"Cầu Giấy, Hà Nội",94.0,,,4.0,False,,N/A,N/A,N/A,N/A,31.0
"Bến Tre, Bến Tre",35.0,1.0,1.0,,False,,N/A,N/A,N/A,N/A,2.5
"Đống Đa, Hà Nội",95.0,,,5.0,False,,N/A,N/A,N/A,N/A,32.0
"Cầu Giấy, Hà Nội",95.0,,,4.0,False,,N/A,N/A,N/A,N/A,30.0
"Bình Thạnh, Hồ Chí Minh",30.0,1.0,1.0,,False,,N/A,N/A,N/A,N/A,3.4
"Thanh Xuân, Hà Nội",105.0,,,4.0,True,,N/A,N/A,N/A,N/A,31.0
"Hoàng Mai, Hà Nội",48.0,1.0,1.0,,False,,N/A,N/A,N/A,N/A,15.0
"Hai Bà Trưng, Hà Nội",23.0,1.0,1.0,,False,,N/A,N/A,N/A,N/A,4.5
"Sơn La, Sơn La",35.0,1.0,1.0,,False,,N/A,N/A,N/A,N/A,1000.0
"Cầu Giấy, Hà Nội",101.0,,,5.0,False,,N/A,N/A,N/A,N/A,28.0
"Ninh Kiều, Cần Thơ",360.0,4.0,3.0,2.0,False,,N/A,N/A,N/A,N/A,10.0
"Đống Đa, Hà Nội",117.0,,,5.0,False,,N/A,N/A,N/A,N/A,45.0
"Thanh Xuân, Hà Nội",102.0,,,5.0,False,,N/A,N/A,N/A,N/A,28.0
"Đống Đa, Hà Nội",104.0,,,4.0,False,,N/A,N/A,N/A,N/A,31.0
"Hai Bà Trưng, Hà Nội",100.0,3.0,3.0,2.0,False,,N/A,N/A,N/A,N/A,20.0
"Quận 6, Hồ Chí Minh",15.0,1.0,1.0,,False,,N/A,N/A,N/A,N/A,3.8
"Bình Tân, Hồ Chí Minh",68.0,2.0,2.0,,False,,N/A,N/A,N/A,N/A,6.0
"Đống Đa, Hà Nội",111.0,,,5.0,False,,N/A,N/A,N/A,N/A,34.0
"Quận 1, Hồ Chí Minh",148.0,,,6.0,False,,N/A,N/A,N/A,N/A,160.0
"Ninh Kiều, Cần Thơ",80.0,2.0,2.0,,False,,N/A,N/A,N/A,N/A,6.0
"Tây Hồ, Hà Nội",103.0,,,5.0,True,,N/A,N/A,N/A,N/A,35.0
"Đà Lạt, Lâm Đồng",100.0,2.0,1.0,,False,,N/A,N/A,N/A,N/A,11.0
"Ba Đình, Hà Nội",101.0,,,4.0,False,,N/A,N/A,N/A,N/A,31.0
"Đà Lạt, Lâm Đồng",100.0,4.0,3.0,,False,,N/A,N/A,N/A,N/A,10.0
"Tân Bình, Hồ Chí Minh",850.0,,,,False,,N/A,N/A,N/A,N/A,3900.0
"Đống Đa, Hà Nội",20.0,,,,False,,N/A,N/A,N/A,N/A,7.0
"Cầu Giấy, Hà Nội",99.0,,,4.0,False,,N/A,N/A,N/A,N/A,30.0
"Tây Hồ, Hà Nội",158.0,5.0,5.0,,False,,N/A,N/A,N/A,N/A,80.0
"Đống Đa, Hà Nội",1.0,1.0,1.0,,False,,N/A,N/A,N/A,N/A,5.0
"Quận 11, Hồ Chí Minh",56.0,6.0,,2.0,False,,N/A,N/A,N/A,N/A,25.0
"Ba Đình, Hà Nội",109.0,,,5.0,True,,N/A,N/A,N/A,N/A,35.0
"Tân Phú, Hồ Chí Minh",500.0,,,,False,,N/A,N/A,N/A,N/A,98.0
"Hai Bà Trưng, Hà Nội",106.0,,,4.0,False,,N/A,N/A,N/A,N/A,33.0
"Quận 8, Hồ Chí Minh",1.0,1.0,1.0,,False,,N/A,N/A,N/A,N/A,5.5
"Hai Bà Trưng, Hà Nội",103.0,,,4.0,False,,N/A,N/A,N/A,N/A,32.0
"Phú Nhuận, Hồ Chí Minh",1.0,1.0,1.0,,False,,N/A,N/A,N/A,N/A,5.8
"Tân Uyên, Bình Dương",4200.0,,,,False,,N/A,N/A,N/A,N/A,305.0
"Thanh Xuân, Hà Nội",102.0,,,4.0,False,,N/A,N/A,N/A,N/A,32.0
"Hoàn Kiếm, Hà Nội",60.0,3.0,3.0,2.0,False,,N/A,N/A,N/A,N/A,17.0
"Cầu Giấy, Hà Nội",118.0,,,5.0,False,,N/A,N/A,N/A,N/A,45.0
"Đống Đa, Hà Nội",170.0,3.0,3.0,5.0,False,,N/A,N/A,N/A,N/A,19.0
"Cầu Giấy, Hà Nội",123.0,,,4.0,False,,N/A,N/A,N/A,N/A,47.0
"Cầu Giấy, Hà Nội",119.0,,,5.0,False,,N/A,N/A,N/A,N/A,43.0
"Hoài Đức, Hà Nội",1.0,1.0,1.0,,False,,N/A,N/A,N/A,N/A,2.6
"Tân Phú, Hồ Chí Minh",96.0,,2.0,,True,,N/A,N/A,N/A,N/A,55.0
"Ba Đình, Hà Nội",114.0,,,4.0,False,,N/A,N/A,N/A,N/A,46.0
"Bình Thạnh, Hồ Chí Minh",40.0,1.0,1.0,,True,,N/A,N/A,N/A,N/A,12.0
"Hai Bà Trưng, Hà Nội",117.0,,,4.0,False,,N/A,N/A,N/A,N/A,47.0
"Thanh Xuân, Hà Nội",105.0,,,5.0,False,,N/A,N/A,N/A,N/A,33.0
"Hai Bà Trưng, Hà Nội",97.0,,,4.0,True,,N/A,N/A,N/A,N/A,28.0
"Hà Đông, Hà Nội",36.0,1.0,1.0,6.0,False,,N/A,N/A,N/A,N/A,4.0
"Bình Thạnh, Hồ Chí Minh",1.0,1.0,1.0,,False,,N/A,N/A,N/A,N/A,5.8
"Đống Đa, Hà Nội",114.0,,,4.0,False,,N/A,N/A,N/A,N/A,46.0
"Quận 10, Hồ Chí Minh",23.0,1.0,2.0,,False,,N/A,N/A,N/A,N/A,6.5
"Cà Mau, Cà Mau",32.0,2.0,1.0,,False,,N/A,N/A,N/A,N/A,2.5
"Bến Tre, Bến Tre",3335.0,2.0,2.0,,False,,N/A,N/A,N/A,N/A,60.0
"Cầu Giấy, Hà Nội",103.0,,,5.0,True,,N/A,N/A,N/A,N/A,29.0
"Quận 4, Hồ Chí Minh",72.0,8.0,9.0,4.0,False,,N/A,N/A,N/A,N/A,65.0
"Đà Lạt, Lâm Đồng",100.0,6.0,5.0,,False,,N/A,N/A,N/A,N/A,23.0
"Quận 10, Hồ Chí Minh",42.0,2.0,3.0,2.0,False,,N/A,N/A,N/A,N/A,18.0
"Nam Từ Liêm, Hà Nội",96.0,3.0,2.0,12.0,False,,N/A,N/A,N/A,N/A,0.0
"Đà Lạt, Lâm Đồng",100.0,6.0,5.0,,False,,N/A,N/A,N/A,N/A,23.0
"Ba Đình, Hà Nội",119.0,,,4.0,False,,N/A,N/A,N/A,N/A,46.0
"Đà Lạt, Lâm Đồng",70.0,4.0,5.0,2.0,False,,N/A,N/A,N/A,N/A,10.0
"Hai Bà Trưng, Hà Nội",101.0,,,5.0,False,,N/A,N/A,N/A,N/A,32.0
"Ba Đình, Hà Nội",102.0,,,4.0,False,,N/A,N/A,N/A,N/A,29.0
"Hai Bà Trưng, Hà Nội",115.0,,,5.0,False,,N/A,N/A,N/A,N/A,45.0
"Nha Trang, Khánh Hòa",83.0,5.0,5.0,3.0,True,,N/A,N/A,N/A,N/A,20.0
"Ba Đình, Hà Nội",117.0,,,4.0,False,,N/A,N/A,N/A,N/A,43.0
"Hai Bà Trưng, Hà Nội",103.0,,,5.0,False,,N/A,N/A,N/A,N/A,32.0
"Ba Đình, Hà Nội",97.0,,,5.0,False,,N/A,N/A,N/A,N/A,30.0
"Hoàng Mai, Hà Nội",50.0,1.0,1.0,,False,,N/A,N/A,N/A,N/A,5.0
"Đà Lạt, Lâm Đồng",55.0,4.0,3.0,2.0,False,,N/A,N/A,N/A,N/A,15.0
"Quận 9, Hồ Chí Minh",314.0,,,7.0,False,,N/A,N/A,N/A,N/A,200.0
"Hai Bà Trưng, Hà Nội",122.0,,,4.0,False,,N/A,N/A,N/A,N/A,50.0
"Việt Yên, Bắc Giang",80.0,,,,False,,N/A,N/A,N/A,N/A,25.0
"Cầu Giấy, Hà Nội",110.0,3.0,2.0,,False,,N/A,N/A,N/A,N/A,16.5
"Bình Thạnh, Hồ Chí Minh",120.0,,1.0,,False,,N/A,N/A,N/A,N/A,25.0
"Đống Đa, Hà Nội",95.0,,,4.0,False,,N/A,N/A,N/A,N/A,30.0
"Đà Lạt, Lâm Đồng",155.0,10.0,11.0,,False,,N/A,N/A,N/A,N/A,25.0
"Long Biên, Hà Nội",50.0,4.0,4.0,4.0,False,,N/A,N/A,N/A,N/A,11.0
"Đống Đa, Hà Nội",117.0,,,4.0,False,,N/A,N/A,N/A,N/A,45.0
"Nhà Bè, Hồ Chí Minh",250.0,,2.0,,False,,N/A,N/A,N/A,N/A,180.0
"Tân Uyên, Bình Dương",6600.0,,,,False,,N/A,N/A,N/A,N/A,578.0
"Hai Bà Trưng, Hà Nội",102.0,,,5.0,False,,N/A,N/A,N/A,N/A,32.0
"Ba Đình, Hà Nội",116.0,,,4.0,False,,N/A,N/A,N/A,N/A,43.0
"Long Biên, Hà Nội",55.0,5.0,4.0,4.0,False,,N/A,N/A,N/A,N/A,15.0
"Quận 8, Hồ Chí Minh",1.0,1.0,1.0,,False,,N/A,N/A,N/A,N/A,3.0
"Gia Lâm, Hà Nội",150.0,,,,False,,N/A,N/A,N/A,N/A,60.0
"Đống Đa, Hà Nội",100.0,,,4.0,False,,N/A,N/A,N/A,N/A,33.0
"Tây Hồ, Hà Nội",104.0,,,4.0,False,,N/A,N/A,N/A,N/A,31.0
"Ba Đình, Hà Nội",97.0,,,5.0,False,,N/A,N/A,N/A,N/A,31.0
"Thủ Đức, Hồ Chí Minh",200.0,1.0,1.0,,False,,N/A,N/A,N/A,N/A,178.0
"Hai Bà Trưng, Hà Nội",118.0,,,4.0,False,,N/A,N/A,N/A,N/A,43.0
"Bình Thạnh, Hồ Chí Minh",600.0,7.0,4.0,,True,,N/A,N/A,N/A,N/A,70.0
"Hai Bà Trưng, Hà Nội",102.0,,,4.0,False,,N/A,N/A,N/A,N/A,29.0
"Bình Thạnh, Hồ Chí Minh",30.0,1.0,1.0,,False,,N/A,N/A,N/A,N/A,4.2
"Ba Đình, Hà Nội",106.0,,,5.0,True,,N/A,N/A,N/A,N/A,28.0
"Mỹ Tho, Tiền Giang",380.0,,,,False,,N/A,N/A,N/A,N/A,1000.0
"Quận 7, Hồ Chí Minh",56.0,2.0,1.0,,False,,N/A,N/A,N/A,N/A,7.0
"Cầu Giấy, Hà Nội",117.0,,,5.0,False,,N/A,N/A,N/A,N/A,45.0
"Hai Bà Trưng, Hà Nội",104.0,,,4.0,False,,N/A,N/A,N/A,N/A,33.0
"Cầu Giấy, Hà Nội",124.0,,,4.0,False,,N/A,N/A,N/A,N/A,50.0
"Đống Đa, Hà Nội",109.0,,,4.0,False,,N/A,N/A,N/A,N/A,32.0
"Hai Bà Trưng, Hà Nội",99.0,,,4.0,True,,N/A,N/A,N/A,N/A,30.0
"Đống Đa, Hà Nội",118.0,,,5.0,False,,N/A,N/A,N/A,N/A,47.0
"Bảo Lộc, Lâm Đồng",160.0,2.0,1.0,,False,,N/A,N/A,N/A,N/A,4.5
"Đà Lạt, Lâm Đồng",100.0,3.0,3.0,,False,,N/A,N/A,N/A,N/A,11.0
"Quận 1, Hồ Chí Minh",68.0,,,2.0,False,,N/A,N/A,N/A,N/A,35.0
"Hai Bà Trưng, Hà Nội",102.0,,,5.0,False,,N/A,N/A,N/A,N/A,28.0
"Ba Đình, Hà Nội",117.0,,,4.0,False,,N/A,N/A,N/A,N/A,43.0
"Long Biên, Hà Nội",100.0,1.0,2.0,,False,,N/A,N/A,N/A,N/A,7.0
"Phú Nhuận, Hồ Chí Minh",45.0,3.0,,1.0,False,,N/A,N/A,N/A,N/A,15.0
"Hải Châu, Đà Nẵng",160.0,2.0,1.0,2.0,False,,N/A,N/A,N/A,N/A,9.9
"Bắc Từ Liêm, Hà Nội",5.0,,,,False,,N/A,N/A,N/A,N/A,3.0
"Thuận An, Bình Dương",5.0,1.0,2.0,,False,,N/A,N/A,N/A,N/A,4.5
"Hải Châu, Đà Nẵng",170.0,3.0,3.0,3.0,True,,N/A,N/A,N/A,N/A,29.0
"Bắc Từ Liêm, Hà Nội",5.0,,,,False,,N/A,N/A,N/A,N/A,3.0
"Quận 12, Hồ Chí Minh",42.0,2.0,2.0,1.0,False,,N/A,N/A,N/A,N/A,4.0
"Gò Vấp, Hồ Chí Minh",68.0,1.0,1.0,,False,,N/A,N/A,N/A,N/A,9.0
"Đồng Xoài, Bình Phước",190.0,1.0,2.0,,False,,N/A,N/A,N/A,N/A,6.0
"Thuận An, Bình Dương",5.0,1.0,2.0,,False,,N/A,N/A,N/A,N/A,5.2
"Tân Phú, Hồ Chí Minh",16.0,,,,False,,N/A,N/A,N/A,N/A,2.0
"Quận 7, Hồ Chí Minh",15.0,1.0,1.0,,False,,N/A,N/A,N/A,N/A,5.2
"Hoàng Mai, Hà Nội",15.0,1.0,1.0,,False,,N/A,N/A,N/A,N/A,2.6
"Thanh Xuân, Hà Nội",60.0,3.0,3.0,,True,,N/A,N/A,N/A,N/A,25.0
"Quận 6, Hồ Chí Minh",195.0,,,,False,,N/A,N/A,N/A,N/A,80.0
"Quận 10, Hồ Chí Minh",45.0,2.0,2.0,1.0,False,,N/A,N/A,N/A,N/A,16.0
